,price,carat,x,z
5313,3804,0.74,5.84,3.59
5314,3804,0.74,5.82,3.61
5315,3804,1.11,6.54,4.07
5316,3805,0.9,6.24,3.81
5318,3805,1.08,6.57,4.11
5319,3806,0.9,6.05,3.84
5320,3806,0.9,6.14,3.76
5321,3806,0.9,6.09,3.9
5322,3806,0.79,6.01,3.67
5324,3807,1.03,6.43,4.0
5325,3807,0.61,5.36,3.33
5326,3808,0.71,5.66,3.58
5327,3808,1.0,6.44,3.97
5328,3808,0.9,6.13,3.86
5329,3808,1.0,6.56,3.83
5330,3808,0.96,6.47,3.9
5331,3809,0.84,6.18,3.67
5332,3810,1.04,6.37,4.06
5333,3810,0.82,6.01,3.72
5334,3810,0.9,6.14,3.77
5335,3810,1.08,6.57,4.1
5337,3810,0.9,6.21,3.78
5338,3810,0.9,6.14,3.84
5339,3811,1.0,6.43,3.93
5340,3811,0.78,5.89,3.65
5341,3811,1.02,6.28,3.99
5342,3812,0.91,6.14,3.83
5343,3812,0.91,6.18,3.87
5344,3812,0.74,5.8,3.57
5347,3812,0.9,6.2,3.83
5348,3812,0.9,6.13,3.8
5350,3812,0.93,6.21,3.94
5353,3813,0.73,5.99,3.43
5355,3816,1.18,6.73,4.19
5357,3816,0.84,5.93,3.76
5358,3816,1.05,6.3,4.1
5359,3816,0.72,5.78,3.55
5360,3816,0.9,6.04,3.88
5361,3816,0.9,6.08,3.78
5362,3816,1.01,6.52,3.84
5363,3816,1.01,6.42,3.86
5364,3816,0.91,6.17,3.82
5365,3816,0.91,6.1,3.94
5366,3817,0.75,5.9,3.58
5367,3817,0.92,6.19,3.83
5371,574,0.3,4.26,2.68
5372,574,0.3,4.32,2.66
5373,574,0.3,4.31,2.63
5379,574,0.34,4.55,2.73
5380,574,0.34,4.58,2.71
5381,574,0.34,4.43,2.77
5382,574,0.34,4.47,2.8
5383,574,0.34,4.48,2.83
5384,574,0.34,4.55,2.72
5385,574,0.34,4.55,2.73
5386,574,0.3,4.39,2.57
5387,574,0.3,4.37,2.62
5389,574,0.3,4.32,2.56
5390,574,0.3,4.34,2.64
5391,574,0.3,4.28,2.68
5392,574,0.3,4.32,2.62
5393,574,0.3,4.32,2.68
5396,574,0.3,4.33,2.68
5397,574,0.3,4.31,2.68
5398,574,0.3,4.31,2.63
5399,574,0.3,4.3,2.71
5400,3818,1.01,6.4,4.01
5401,3818,1.01,6.43,4.01
5402,3818,1.01,6.43,4.01
5405,3818,1.01,6.4,3.93
5406,3819,1.0,6.27,4.01
5407,3819,1.0,6.35,4.09
5409,3819,1.0,6.32,4.02
5410,3820,0.9,6.14,3.86
5412,3820,1.52,7.43,4.56
5413,3820,0.76,5.88,3.63
5415,3822,1.02,6.41,4.0
5416,3822,0.75,5.88,3.63
5417,3822,1.05,6.58,4.09
5418,3822,1.05,6.47,4.06
5419,3822,1.05,6.44,4.09
5421,3822,1.05,6.6,3.98
5422,3823,1.01,6.29,3.99
5423,3823,1.01,6.34,4.0
5425,3823,1.06,6.53,4.04
5427,3824,1.14,6.7,4.13
5428,3825,0.94,6.34,3.84
5429,3825,1.08,6.63,4.14
5430,3826,0.91,6.31,3.81
5431,3827,1.01,6.28,3.98
5433,3827,0.79,5.95,3.72
5434,3827,0.53,5.22,3.14
5435,3827,0.77,5.92,3.62
5436,3828,1.05,6.58,3.98
5437,3828,0.91,6.28,3.74
5438,3828,0.86,6.1,3.78
5439,3828,0.93,6.37,3.78
5440,3829,0.77,5.84,3.65
5442,3830,1.14,6.72,4.16
5443,3830,0.9,6.15,3.88
5444,3830,0.7,5.63,3.54
5445,3830,0.9,6.14,3.88
5447,3830,1.2,6.91,4.18
5449,3830,1.0,6.4,3.99
5450,3830,0.95,6.35,3.77
5451,3831,1.06,6.47,4.06
5453,3831,0.74,5.9,3.58
5454,3831,0.71,5.67,3.53
5455,3832,1.04,6.5,4.04
5457,3832,0.63,5.55,3.41
5459,3833,1.01,6.42,3.95
5460,3833,1.0,6.02,4.08
5461,3833,1.17,6.91,4.07
5462,3833,1.0,6.16,4.23
5463,3835,1.23,6.79,4.22
5464,3835,1.0,6.36,3.97
5465,3836,1.0,6.21,4.07
5466,3837,0.91,6.06,3.88
5467,3837,0.77,5.93,3.63
5468,3837,0.83,5.98,3.74
5469,3837,0.91,5.95,3.98
5472,3838,0.93,6.33,3.77
5473,3838,1.02,6.36,3.98
5475,3838,1.02,6.28,4.08
5476,3838,1.12,6.59,4.23
5477,3838,1.12,6.7,4.07
5478,3838,1.02,6.47,3.96
5479,3838,0.9,6.09,3.81
5480,3839,0.81,5.9,3.72
5481,3839,1.02,6.6,3.8
5483,3840,0.7,5.64,3.53
5485,3841,0.9,6.14,3.82
5486,3841,0.9,6.1,3.84
5487,3841,0.9,6.16,3.88
5488,3841,0.9,6.29,3.7
5489,3841,0.83,6.04,3.73
5490,3842,0.9,6.32,3.77
5491,3842,0.9,6.11,3.85
5492,3842,0.74,5.83,3.59
5493,3842,1.06,6.65,3.92
5495,3842,0.91,6.24,3.82
5496,3843,0.92,6.29,3.82
5498,3844,1.04,6.76,3.87
5499,3844,0.91,6.28,3.81
5500,3844,0.93,6.32,3.91
5501,3845,0.74,5.79,3.6
5502,3845,0.91,6.36,3.74
5504,3846,1.11,6.48,4.15
5506,3846,0.91,6.14,3.77
5509,3847,0.9,6.04,3.89
5510,3847,1.06,6.59,4.04
5511,3848,0.91,6.17,3.88
5512,3848,0.91,6.14,3.85
5513,3848,0.91,6.04,3.87
5516,3849,0.72,5.72,3.55
5517,3850,1.0,6.28,4.02
5519,3850,1.0,6.44,3.89
5520,3850,1.0,6.38,3.92
5521,3850,0.6,5.38,3.36
5522,3850,0.9,6.06,3.8
5525,3852,1.01,6.3,3.97
5527,3852,0.81,5.97,3.71
5528,3853,1.01,6.57,3.88
5529,3853,0.91,6.16,3.88
5530,3853,0.91,6.29,3.74
5531,3853,1.0,6.42,3.94
5532,3854,0.92,6.21,3.87
5533,3854,0.92,6.19,3.84
5534,3854,0.9,6.19,3.83
5535,3854,1.11,6.8,4.02
5536,3854,0.91,6.3,3.81
5537,3854,0.92,6.3,3.81
5538,3855,0.91,6.36,3.71
5539,3855,0.91,6.08,3.9
5540,3856,0.73,5.72,3.57
5541,3856,0.71,5.7,3.53
5543,3856,1.01,6.14,4.0
5544,3856,1.02,6.51,3.97
5546,3856,1.02,6.46,4.05
5547,3856,1.02,6.5,4.0
5548,3856,1.02,6.45,3.99
5549,3856,1.02,6.4,4.06
5550,3856,1.02,6.57,3.98
5551,3856,0.9,6.24,3.76
5553,3857,1.01,6.49,3.86
5554,3857,1.02,6.37,4.0
5556,3858,1.0,6.53,3.91
5557,3858,1.0,6.62,3.74
5558,3858,0.74,5.79,3.59
5559,3858,1.0,6.39,3.99
5560,3858,1.0,6.36,3.91
5562,3858,1.0,6.58,3.9
5563,3858,1.0,6.49,3.83
5565,3858,1.0,6.36,3.76
5566,3859,0.9,5.97,3.83
5567,3860,0.8,5.98,3.67
5568,3860,1.0,6.43,3.86
5570,3861,1.08,6.43,4.16
5571,3861,1.04,6.57,4.06
5572,3861,1.14,6.8,4.09
5573,3861,0.79,5.97,3.69
5574,3862,0.94,6.34,3.76
5575,3862,1.21,6.49,4.49
5576,3862,1.21,6.69,4.36
5577,3863,0.9,6.18,3.9
5579,3863,0.91,6.19,3.85
5580,3864,1.0,6.31,3.84
5581,3864,0.78,5.87,3.68
5582,3864,1.12,6.66,4.04
5584,3864,1.12,6.65,4.03
5585,3864,1.0,6.2,4.05
5586,3864,1.0,6.4,3.8
5587,3864,1.19,6.93,4.15
5588,3864,0.92,6.36,3.75
5589,3864,1.5,7.29,4.62
5592,3867,0.9,6.14,3.85
5593,3868,0.9,6.12,3.83
5594,3869,1.01,6.27,4.03
5596,3869,1.01,6.47,3.99
5597,3869,1.01,6.43,4.01
5598,3869,0.94,6.27,3.92
5599,3871,0.85,6.09,3.68
5600,3871,1.2,6.78,4.2
5602,3871,0.96,6.32,3.91
5603,3871,0.9,6.17,3.86
5604,3871,0.96,6.24,3.96
5606,3871,0.96,6.42,3.78
5607,3872,0.9,6.09,3.87
5608,3872,1.1,6.59,4.09
5609,3872,0.74,5.8,3.61
5610,3872,0.9,6.31,3.76
5611,3872,0.89,6.15,3.81
5612,3873,0.92,6.19,3.9
5613,3873,0.98,6.35,3.99
5614,3873,0.87,6.2,3.7
5616,3874,1.12,6.73,4.08
5617,3874,1.01,6.5,3.96
5618,3874,1.0,6.24,3.96
5619,3875,1.02,6.49,3.8
5620,3875,0.9,6.01,3.91
5622,3876,0.91,6.1,3.85
5624,3876,1.03,6.49,3.99
5625,3877,1.0,6.49,3.95
5626,3877,0.92,6.39,3.76
5628,3878,0.9,6.14,3.78
5629,3878,0.9,6.1,3.77
5630,3878,0.9,6.05,3.84
5631,3878,0.9,6.13,3.86
5632,3878,1.0,6.25,4.02
5635,3879,0.91,6.3,3.8
5637,3879,0.75,5.78,3.61
5638,3879,0.9,6.17,3.75
5639,3879,0.9,6.27,3.76
5641,3880,0.9,6.12,3.81
5643,3880,0.9,6.14,3.83
5644,3880,0.9,6.18,3.83
5645,3880,0.93,6.24,3.81
5646,3880,1.2,6.9,4.13
5648,3880,1.0,6.3,4.01
5649,3880,0.71,5.72,3.54
5651,3880,0.73,5.86,3.57
5653,3881,0.9,6.12,3.88
5654,3881,0.9,6.11,3.81
5655,3881,0.9,6.14,3.83
5656,3881,0.9,6.13,3.86
5657,3881,0.9,6.18,3.88
5658,3881,1.0,6.55,3.88
5659,3881,1.05,6.74,3.88
5661,3881,0.9,6.11,3.88
5662,3881,0.9,6.23,3.86
5663,3881,0.91,6.1,3.8
5664,3881,0.91,6.2,3.65
5665,3881,1.0,6.55,3.88
5666,3882,1.11,6.57,4.17
5667,3882,1.09,6.69,4.1
5668,3883,1.13,6.83,3.97
5669,3884,1.29,6.89,4.37
5670,3884,0.91,6.16,3.87
5671,3884,0.91,6.12,3.82
5672,3884,0.9,6.26,3.64
5674,3884,0.8,5.92,3.68
5677,3884,0.97,6.37,3.92
5678,3885,1.01,6.34,3.93
5679,3885,0.91,6.18,3.86
5681,3886,1.01,6.28,3.97
5682,3886,0.94,6.23,3.88
5684,3886,1.18,6.88,4.19
5685,3886,1.01,6.54,3.88
5687,3887,0.7,5.65,3.49
5690,3888,1.01,6.38,3.98
5692,3888,1.01,6.51,3.93
5694,3888,0.73,5.74,3.58
5695,3888,0.74,5.79,3.61
5696,3889,0.91,6.25,3.81
5697,3889,1.0,6.32,4.01
5698,3889,1.0,6.54,3.71
5700,574,0.3,4.29,2.71
5701,574,0.3,4.29,2.69
5702,574,0.3,4.28,2.66
5703,574,0.3,4.3,2.66
5704,574,0.3,4.31,2.61
5705,574,0.3,4.33,2.64
5706,574,0.33,4.6,2.64
5707,575,0.25,4.1,2.43
5708,575,0.25,4.1,2.44
5709,575,0.25,4.05,2.51
5710,575,0.25,4.02,2.46
5711,575,0.25,4.09,2.48
5712,575,0.25,3.99,2.53
5713,575,0.27,4.27,2.51
5715,575,0.25,4.01,2.52
5716,575,0.27,4.1,2.55
5717,575,0.25,4.07,2.44
5719,575,0.25,4.0,2.54
5720,575,0.25,4.03,2.48
5721,575,0.25,3.99,2.48
5722,575,0.25,3.97,2.53
5723,575,0.25,4.0,2.53
5724,575,0.25,4.06,2.47
5725,575,0.25,4.11,2.43
5727,575,0.25,4.07,2.51
5728,575,0.25,4.13,2.47
5729,575,0.25,4.07,2.48
5730,3890,0.9,6.18,3.77
5731,3890,1.09,6.54,4.06
5733,3890,0.9,6.02,3.88
5734,3891,0.92,6.12,3.89
5736,3891,1.1,6.45,4.2
5737,3892,1.02,6.41,4.0
5738,3892,1.03,6.3,4.1
5739,3892,1.03,6.67,3.84
5740,3893,0.9,6.23,3.83
5741,3893,0.9,6.13,3.77
5743,3893,0.91,5.99,3.97
5744,3894,0.9,6.24,3.77
5745,3894,1.18,6.62,4.18
5746,3894,1.0,6.29,4.06
5748,3894,0.76,5.95,3.59
5749,3895,0.98,6.31,3.87
5750,3895,1.01,6.24,4.05
5751,3895,1.01,6.33,3.91
5752,3895,0.9,6.13,3.77
5753,3895,0.92,6.28,3.82
5754,3896,0.93,6.19,3.94
5755,3896,0.72,5.79,3.55
5756,3896,1.24,6.94,4.15
5757,3896,1.04,6.6,3.99
5758,3897,1.01,6.35,3.98
5759,3897,1.01,6.56,3.82
5760,3897,1.01,6.47,3.86
5762,3897,1.01,6.38,4.04
5763,3897,1.01,6.46,4.03
5764,3897,1.01,6.32,4.04
5766,3898,0.9,6.06,3.86
5768,3898,0.91,6.16,3.86
5769,3898,1.05,6.66,3.98
5771,3898,0.91,6.29,3.81
5774,3899,1.01,6.39,3.98
5775,3899,1.18,6.96,3.98
5776,3900,0.73,5.76,3.6
5777,3901,1.11,6.57,4.09
5779,3901,1.06,6.51,4.06
5780,3901,1.29,7.18,4.19
5782,3902,0.9,6.12,3.78
5785,3903,0.72,5.75,3.53
5786,3903,1.03,6.53,3.95
5788,3903,1.01,6.48,3.95
5789,3903,0.82,6.01,3.71
5790,3904,1.02,6.56,3.97
5791,3905,1.01,6.37,3.97
5792,3905,1.23,6.85,4.22
5793,3906,1.0,6.32,4.04
5794,3906,1.0,6.31,3.95
5796,3906,1.01,6.34,3.99
5797,3906,0.91,6.2,3.86
5798,3906,1.0,6.25,4.02
5799,3907,0.71,5.88,3.43
5800,3907,0.95,6.45,3.79
5801,3908,0.9,6.2,3.82
5802,3908,1.24,6.83,4.29
5803,3909,0.9,6.2,3.78
5804,3909,0.71,5.74,3.54
5805,3909,1.02,6.43,4.07
5809,3910,0.92,6.26,3.86
5810,3911,0.77,5.94,3.61
5811,3911,0.91,6.19,3.82
5812,3911,0.91,6.12,3.89
5813,3911,0.97,6.56,3.79
5814,3913,1.02,6.43,4.02
5815,3913,0.73,5.76,3.56
5817,3913,0.81,5.98,3.71
5818,3913,1.18,6.78,4.23
5820,3914,1.04,6.52,3.99
5821,3915,1.02,6.4,3.99
5822,3915,0.66,5.59,3.44
5823,3915,0.94,6.29,3.86
5824,3915,1.0,6.36,3.99
5825,3916,0.92,6.32,3.76
5826,3916,1.01,6.51,3.78
5828,3916,0.92,6.14,3.91
5829,3916,0.92,6.34,3.76
5830,3917,0.77,5.89,3.58
5831,3917,0.9,6.27,3.76
5832,3918,1.1,6.48,4.12
5833,3918,0.9,6.02,3.8
5834,3918,0.9,6.08,3.89
5836,3918,1.1,6.68,4.12
5837,3918,1.0,6.32,3.95
5838,3919,0.9,6.09,3.83
5839,3919,0.9,6.12,3.85
5840,3919,0.9,6.11,3.9
5842,3920,1.0,6.48,3.89
5843,3920,1.01,6.4,4.01
5844,3920,0.92,6.12,3.92
5845,3920,1.0,6.58,3.7
5846,3920,1.0,6.27,3.93
5847,3920,1.0,6.38,4.01
5848,3920,1.0,6.45,3.94
5849,3920,1.0,6.42,3.92
5850,3920,1.0,6.33,4.0
5852,3920,1.0,6.63,3.82
5853,3920,1.0,6.33,4.01
5854,3920,1.0,6.41,3.93
5855,3920,0.7,5.78,3.51
5856,3920,1.0,6.55,3.83
5857,3920,0.51,4.98,3.23
5858,3921,0.91,6.25,3.74
5860,3921,1.03,6.45,4.01
5861,3921,0.9,6.16,3.72
5862,3921,0.88,6.28,3.79
5863,3922,0.74,5.8,3.59
5864,3922,1.03,6.45,4.03
5865,3923,0.78,5.92,3.65
5866,3923,1.01,6.38,4.0
5867,3923,0.81,5.99,3.7
5868,3923,1.01,6.35,4.03
5869,3924,0.92,6.53,3.65
5870,3924,0.91,6.1,3.89
5871,3924,0.9,6.21,3.76
5872,3924,0.85,6.19,3.68
5873,3924,0.9,6.18,3.83
5874,3924,1.04,6.35,4.03
5876,3924,0.91,6.09,3.86
5877,3925,1.03,6.46,4.03
5878,3925,1.18,6.77,4.24
5879,3926,1.01,6.4,4.03
5880,3926,1.01,6.17,4.06
5881,3927,1.02,6.52,3.95
5882,3927,1.02,6.47,4.0
5883,3927,1.02,6.37,3.99
5884,3927,1.02,6.36,4.02
5885,3927,0.76,5.86,3.64
5886,3928,1.01,6.51,3.86
5887,3929,1.03,6.28,4.02
5889,3930,0.8,6.01,3.67
5891,3931,0.9,6.32,3.67
5892,3931,0.9,6.42,3.7
5893,3931,0.9,6.24,3.82
5894,3931,0.9,6.3,3.61
5895,3931,1.04,6.57,4.0
5897,3931,0.9,6.2,3.84
5898,3931,1.08,6.75,4.01
5899,3931,1.2,6.8,4.22
5900,3932,1.01,6.28,4.04
5901,3932,0.92,6.17,3.84
5902,3932,1.06,6.55,4.03
5903,3933,0.9,6.14,3.86
5904,3933,0.93,6.15,3.87
5905,3933,0.83,6.09,3.74
5906,3933,0.9,6.14,3.74
5907,3933,0.81,6.01,3.68
5909,3936,1.06,6.54,4.06
5911,3936,0.91,6.11,3.82
5912,3936,0.9,6.19,3.8
5913,3936,0.84,6.07,3.77
5914,3936,0.92,6.31,3.74
5915,3936,1.02,6.46,4.0
5916,3936,0.71,5.71,3.52
5919,3938,0.94,6.25,3.92
5920,3940,1.02,6.49,3.8
5921,3941,1.0,6.63,3.78
5922,3941,1.0,6.3,4.02
5923,3941,0.93,6.21,3.86
5924,3941,0.92,6.26,3.87
5926,3941,0.92,6.27,3.84
5927,3941,0.92,6.25,3.87
5928,3941,0.92,6.24,3.87
5929,3942,1.12,6.7,4.1
5930,3942,1.28,7.11,4.2
5932,3943,0.91,6.24,3.78
5933,3944,1.01,6.45,3.99
5934,3945,0.9,5.98,3.93
5936,3945,1.01,6.32,3.86
5937,3945,1.01,6.33,3.97
5938,3945,0.9,6.11,3.86
5939,3945,0.96,6.3,3.92
5941,3945,1.03,6.47,3.98
5942,3945,1.12,6.8,4.08
5943,3946,0.9,6.1,3.85
5945,3947,1.02,6.23,3.98
5946,3947,0.72,5.78,3.54
5947,3948,0.74,5.82,3.59
5949,3948,0.76,5.86,3.64
5950,3948,0.9,6.06,3.87
5951,3948,1.01,6.38,3.93
5952,3949,0.91,6.2,3.86
5954,3949,1.0,6.23,4.0
5955,3950,0.9,6.12,3.88
5957,3950,0.9,6.1,3.83
5958,3950,0.9,6.09,3.86
5959,3950,0.9,6.13,3.81
5961,3950,0.9,6.33,3.65
5962,3950,0.9,6.07,3.88
5963,3950,0.9,6.16,3.82
5966,3950,0.9,6.23,3.78
5967,3950,0.9,6.34,3.66
5968,3950,1.14,6.62,4.13
5969,3950,0.9,6.05,3.87
5970,3950,0.9,6.09,3.87
5971,3950,0.9,6.05,3.8
5972,3950,0.9,6.14,3.84
5973,3950,0.76,5.81,3.69
5974,3951,0.9,6.25,3.72
5977,3951,1.12,6.54,4.15
5979,3951,1.0,6.43,4.1
5980,3951,1.05,6.61,4.01
5981,3951,0.96,6.29,3.95
5982,3952,0.72,5.77,3.44
5984,3952,1.01,6.56,3.88
5985,3952,0.71,5.89,3.44
5986,3953,0.8,5.95,3.68
5988,3954,0.8,5.93,3.66
5990,3954,0.91,6.17,3.86
5992,3955,1.16,6.77,4.13
5993,3955,0.71,5.76,3.53
5994,3956,1.11,6.65,4.08
5995,3957,1.03,6.51,3.99
5996,3958,0.91,6.21,3.81
5998,3958,0.9,6.23,3.84
5999,3959,1.01,6.33,3.95
6000,3959,1.01,6.45,3.89
6001,3959,1.01,6.35,4.05
6002,3959,1.01,6.39,3.98
6003,3959,1.01,6.43,4.01
6005,3959,1.01,6.35,4.01
6006,3959,1.01,6.39,4.04
6008,3960,1.04,6.56,4.02
6009,3961,0.91,6.09,3.88
6010,3961,0.75,5.79,3.63
6011,3961,0.91,6.14,3.79
6012,3961,1.09,6.58,4.06
6013,3962,0.88,6.12,3.82
6014,3963,0.91,6.11,3.85
6015,3963,0.94,6.19,3.85
6016,3963,0.91,6.22,3.85
6017,3964,0.9,6.14,3.86
6018,3964,0.9,6.15,3.87
6019,3964,1.21,6.84,4.31
6021,3965,1.18,6.7,4.22
6022,3965,1.18,6.75,4.18
6023,3965,1.0,6.22,3.99
6024,3965,1.0,6.34,4.06
6025,3965,1.0,6.19,4.01
6026,3965,1.0,6.38,4.02
6027,3965,1.0,6.41,3.88
6028,3965,1.0,6.28,3.89
6029,3965,1.0,6.27,4.06
6030,575,0.25,4.1,2.47
6031,575,0.25,4.11,2.48
6032,575,0.33,4.48,2.71
6033,575,0.3,4.21,2.63
6035,575,0.32,4.42,2.72
6037,575,0.33,4.45,2.77
6038,575,0.25,4.04,2.49
6039,575,0.37,4.55,2.91
6041,576,0.32,4.44,2.68
6042,576,0.32,4.4,2.73
6043,576,0.32,4.41,2.72
6044,576,0.32,4.45,2.65
6045,576,0.32,4.37,2.73
6047,576,0.32,4.41,2.71
6048,576,0.32,4.42,2.74
6049,576,0.32,4.42,2.75
6050,576,0.32,4.39,2.74
6051,576,0.32,4.42,2.77
6052,576,0.32,4.43,2.7
6053,576,0.32,4.42,2.69
6054,576,0.32,4.39,2.73
6057,576,0.32,4.4,2.74
6060,3965,1.0,6.24,4.14
6061,3965,1.2,6.84,4.21
6062,3966,0.77,5.84,3.67
6063,3966,1.01,6.36,3.94
6064,3966,1.01,6.27,3.93
6065,3966,1.01,6.29,3.98
6067,3966,0.77,6.0,3.55
6069,3967,1.13,6.78,4.04
6070,3967,0.92,6.16,3.9
6071,3967,0.92,6.25,3.85
6073,3968,1.09,6.64,4.07
6074,3968,0.91,6.2,3.82
6075,3968,0.91,6.25,3.81
6076,3968,0.91,6.13,3.86
6078,3968,1.09,6.65,4.1
6079,3971,1.02,6.42,3.95
6080,3971,1.01,6.23,3.98
6081,3971,1.01,6.42,3.98
6082,3971,1.01,6.59,3.91
6083,3972,0.8,5.97,3.68
6084,3972,0.8,5.93,3.72
6086,3972,1.02,6.33,4.07
6087,3973,0.91,6.01,3.86
6088,3974,0.7,5.69,3.5
6089,3974,1.02,6.51,3.89
6090,3974,1.03,6.59,3.95
6091,3975,1.0,6.29,3.99
6092,3975,0.9,6.11,3.81
6094,3975,0.81,6.0,3.71
6095,3975,1.06,6.48,4.06
6096,3975,0.96,6.24,3.86
6097,3975,1.0,6.44,3.84
6098,3975,0.91,6.19,3.84
6099,3975,0.91,6.17,3.85
6103,3977,1.23,6.72,4.3
6104,3977,0.97,6.41,3.84
6105,3977,0.9,6.2,3.81
6107,3977,1.0,6.36,4.04
6108,3977,1.0,6.35,3.95
6109,3977,1.06,6.61,4.0
6110,3978,1.11,6.63,4.1
6111,3979,0.82,6.02,3.73
6113,3980,1.02,6.42,4.02
6114,3980,0.77,5.88,3.63
6115,3980,0.73,5.79,3.57
6117,3980,1.08,6.47,4.2
6118,3981,0.81,5.9,3.76
6121,3983,1.02,6.43,3.99
6122,3984,1.02,6.49,3.98
6123,3984,0.83,6.02,3.72
6124,3984,0.9,6.14,3.8
6125,3984,1.21,6.74,4.32
6126,3984,0.95,6.26,3.92
6127,3984,0.93,6.25,3.91
6128,3984,1.04,6.49,3.96
6129,3984,1.17,6.76,4.19
6131,3985,0.93,6.29,3.89
6132,3985,1.39,7.15,4.46
6133,3985,0.91,6.24,3.84
6135,3986,0.91,6.26,3.81
6137,3987,1.13,6.68,4.15
6138,3987,1.13,6.67,4.13
6139,3987,1.02,6.45,3.99
6142,3989,0.9,6.08,3.85
6143,3989,0.9,6.14,3.87
6144,3989,0.9,6.16,3.85
6145,3989,0.9,6.14,3.81
6146,3989,0.9,6.28,3.75
6147,3989,0.96,6.47,3.87
6149,3989,1.05,6.4,4.06
6150,3990,0.7,5.67,3.55
6151,3990,0.93,6.27,3.9
6153,3990,0.93,6.2,3.89
6154,3990,0.83,6.04,3.71
6155,3990,0.9,6.06,3.78
6156,3990,1.25,6.82,4.36
6158,3991,0.91,6.27,3.81
6159,3991,1.0,6.35,4.01
6160,3991,1.0,6.3,4.05
6163,3991,1.0,6.27,3.98
6165,3991,1.01,6.21,4.12
6166,3991,1.01,6.42,4.02
6167,3991,1.0,6.37,3.92
6168,3992,1.08,6.53,4.08
6169,3992,0.9,6.27,3.73
6170,3992,0.9,6.18,3.64
6171,3992,0.9,6.16,3.86
6173,3992,0.9,6.09,3.88
6174,3992,0.9,6.05,3.82
6175,3992,0.9,6.22,3.87
6176,3992,0.9,6.19,3.8
6177,3992,0.81,5.99,3.75
6180,3993,0.74,5.78,3.65
6181,3993,0.97,6.35,3.92
6182,3993,0.97,6.45,3.84
6183,3994,0.91,6.2,3.82
6186,3996,1.06,6.43,4.04
6188,3996,1.02,6.7,3.87
6189,3997,0.85,5.97,3.81
6190,3997,1.01,6.44,3.97
6191,3997,0.92,6.32,3.82
6192,3997,0.9,6.21,3.78
6193,3997,0.9,6.18,3.85
6194,3997,0.9,6.14,3.83
6195,3997,0.9,6.1,3.82
6197,3997,1.03,6.5,4.03
6199,3998,1.01,6.37,4.01
6200,3998,0.91,6.3,3.76
6201,3998,1.02,6.42,3.99
6202,3998,1.02,6.3,4.03
6203,3998,1.0,6.52,3.83
6204,3998,1.19,6.88,4.2
6205,3998,1.02,6.33,3.99
6206,3998,1.0,6.29,3.9
6207,3999,1.01,6.32,4.04
6208,3999,1.01,6.53,3.89
6209,3999,1.01,6.51,3.96
6210,4000,0.7,5.72,3.51
6211,4001,1.07,6.68,3.93
6212,4001,0.9,6.17,3.82
6213,4001,0.9,6.17,3.84
6214,4001,1.03,6.35,4.02
6215,4002,0.8,5.95,3.73
6216,4002,0.99,6.44,3.9
6217,4003,0.7,5.86,3.47
6218,4003,0.89,6.08,3.83
6219,4004,1.01,6.37,3.98
6220,4004,1.01,6.42,3.91
6221,4004,1.01,6.34,4.01
6222,4004,1.0,6.31,3.84
6223,4004,1.0,6.5,3.83
6225,4004,1.0,6.39,3.79
6226,4004,1.02,6.57,3.85
6227,4004,1.02,6.34,4.04
6229,4004,0.9,6.22,3.67
6230,4004,1.01,6.31,4.04
6232,4004,1.1,6.81,4.03
6233,4004,1.1,6.68,4.16
6234,4005,0.75,5.74,3.62
6236,4007,0.9,6.19,3.86
6238,4007,0.71,5.76,3.54
6239,4007,1.06,6.7,3.9
6241,4007,0.9,6.24,3.87
6242,4008,1.01,6.41,3.93
6243,4008,0.91,6.35,3.78
6244,4008,1.03,6.47,4.03
6245,4008,0.9,6.2,3.8
6246,4008,0.9,6.16,3.82
6247,4008,0.9,6.16,3.81
6249,4009,0.9,6.09,3.85
6250,4009,0.83,6.01,3.73
6252,4010,1.17,6.65,4.2
6253,4010,0.93,6.49,3.78
6254,4010,0.93,6.22,3.88
6255,4011,0.92,6.18,3.85
6256,4011,0.92,6.18,3.84
6257,4011,0.92,6.2,3.87
6258,4011,0.92,6.2,3.87
6259,4011,0.92,6.22,3.87
6260,4011,0.9,6.21,3.85
6261,4011,1.01,6.64,3.88
6262,4011,1.01,6.44,3.84
6263,4011,1.27,6.96,4.36
6264,4012,0.91,6.12,3.9
6265,4012,0.87,6.15,3.79
6266,4013,0.74,5.83,3.56
6267,4013,0.9,6.09,3.78
6268,4013,1.04,6.39,4.02
6269,4013,1.04,6.5,4.06
6270,4013,1.04,6.41,4.01
6271,4014,0.71,5.71,3.53
6272,4014,1.12,6.7,4.14
6274,4014,1.0,6.52,3.91
6275,4015,1.0,6.31,3.99
6276,4015,1.0,6.31,4.01
6277,4015,0.71,5.75,3.54
6278,4016,0.9,6.23,3.82
6279,4016,0.9,6.27,3.73
6280,4016,1.01,6.31,4.0
6281,4017,1.01,6.38,3.86
6283,4017,1.01,6.43,4.01
6284,4018,1.25,6.98,4.27
6285,4018,0.97,6.34,3.94
6286,4018,1.05,6.51,4.07
6288,4020,0.97,6.51,3.82
6289,4020,0.97,6.24,3.89
6290,4021,1.07,6.61,4.05
6291,4021,0.9,6.13,3.85
6292,4021,0.9,6.09,3.81
6294,4021,0.7,5.66,3.56
6295,4022,0.7,5.65,3.56
6296,4022,1.01,6.55,3.9
